,rep1_cond1,rep2_cond1,rep1_cond2,rep2_cond2
nanK,12.25824821,13.03151272,23.68192127,28.59330683
nanR,109.6995022,127.6636939,116.2342784,105.9033445
nanT,2.182433069,5.468815343,6.956862184,7.397851115
napA,26.560658,40.21811222,12.97569953,10.34866266
napB,8.677353883,27.78401253,9.924479229,9.191830011
napC,52.88437068,45.97614013,19.59093155,21.34089886
napD,16.0235228,41.18183675,3.819905862,4.35219224
napF,27.60976236,34.04365171,11.64161786,11.60584597
napG,10.28565654,22.65001021,7.451639021,7.593825081
napH,5.649318935,14.47083986,7.336644591,3.72354225
narG,268.5599309,359.2059312,10.19690988,12.15265987
narH,226.237053,331.670325,15.07112956,13.8862929
narI,109.4268078,202.8478791,11.89917578,17.96338461
narJ,213.7301827,324.172298,13.98099361,24.24005805
narK,96.31114763,149.9586883,7.037659075,6.108076696
narL,243.9256161,215.4360418,135.4343977,115.4273584
narP,94.40639642,111.5722725,98.26657301,84.400291
narQ,31.75574834,32.59684009,23.37562952,27.28908969
narU,6.559554772,3.913608676,5.704518473,3.805113215
narV,8.600901426,11.97357368,7.404222815,8.435967338
narW,7.948007329,8.591383183,8.072608939,5.612827234
narX,54.14292177,53.54326287,35.67553388,32.86450073
narY,8.214000035,8.092430833,7.925907308,5.056993857
narZ,9.220123413,8.718528389,8.24108915,6.326907853
ndh,24.93492495,22.91035516,741.8520625,690.6198717
ndk,30.88294351,47.81668822,255.7821092,234.5831617
nei,35.74478162,41.18183675,23.64703629,24.37227654
nemA,30.82120232,35.15083552,38.04996003,34.32286252
nfi,70.69719124,89.79111191,93.68514019,91.30277578
nfnB,213.4509642,226.9156986,164.7716143,176.7389333
nfo,100.881824,100.1035416,160.8558161,150.7867219
nfrA,20.79587838,24.68416854,17.00868564,18.00955594
nfrB,7.415299063,10.68740428,11.20076571,8.933078764
nfsA,71.56116533,53.38259668,97.63742783,90.58338704
nhaA,99.26535934,115.9866847,182.9514663,189.231976
nhaB,44.31528005,47.94399049,61.38178913,71.08467761
nhaR,82.24809765,68.40003084,67.42115776,64.17033645
nhoA,15.00074475,15.42128355,21.4564925,27.7058706
nikA,15.70187846,15.18629256,6.49435968,3.355747464
nikB,6.198109917,7.478098609,5.183291763,2.188530955
nikC,5.462363056,6.51798855,2.936577168,2.479810255
nikD,8.081849205,8.527062668,5.837928958,3.905025822
nikE,12.90312845,9.430487523,7.140769322,4.84080267
nikR,46.13891524,48.68061896,37.98729411,35.44113561
nirB,317.4704059,600.6526293,11.32586644,11.9233644
nirC,55.64474145,81.50635645,8.390403953,9.112099143
nirD,168.173487,349.1010748,11.45471116,8.43287157
nlpA,321.4276232,321.2484965,882.5081938,764.5829298
nlpB,442.9852037,473.2210829,413.8215533,459.8135254
nlpC,115.4647896,116.9032785,104.0985959,125.5228399
nlpD,562.0299275,418.6675572,635.6553123,571.062597
nlpE,100.2289294,73.39750144,104.1482712,77.89138652
nlpI,728.7506524,788.6810335,618.7470566,670.6920033
norR,21.26381273,22.60515871,20.34977855,18.50500431
norV,11.07266511,10.94750494,10.60478627,8.9365014
norW,5.165091597,10.0666712,8.76586107,8.510953714
npr,197.8627397,191.1561301,150.3975495,176.7659618
nrdA,67.75624095,66.3449118,156.2279909,118.0140905
nrdB,145.006179,108.6239216,183.1702036,160.917979
nrdD,94.623319,90.98124719,51.05249461,49.20357813
nrdE,4.247655747,3.29454694,84.35695406,57.52928573
nrdF,5.423346177,5.096252297,58.67648254,37.82055057
nrdG,38.48826319,30.39485241,22.92647647,20.26156078
nrdH,2.645534721,2.209757094,274.0749181,170.9456191
nrdI,3.958646845,2.645256667,184.0246619,110.704522
nrfA,443.1519194,821.6421241,13.93530823,13.27282343
nrfB,188.8127928,419.9239988,8.892902535,9.726804244
nrfC,107.0142415,266.13762,6.217091683,3.761537579
nrfD,73.10466634,173.247727,9.032289722,11.52580566
nrfE,10.3955641,31.78373946,5.123469706,3.878409287
nrfF,16.9479568,25.48126149,2.251015954,1.795279299
nrfG,16.35179752,34.60102062,7.239448295,5.388845065
nth,18.41891155,23.07736889,15.62969568,19.51095993
nudB,371.3735064,352.800159,269.0485824,240.9558088
nudC,115.6139689,105.3488847,137.3643224,128.2580932
nudD,1.355836544,9.060004084,6.903115593,4.787411464
nudE,49.88318409,53.29414167,217.2531334,216.6879713
nudF,114.6650335,93.18861344,108.849127,90.45927947
nudG,34.29468906,51.96178813,43.78446719,69.27666001
nudH,224.2875368,194.5085623,202.9390504,190.4145577
nuoA,250.6465395,230.1730767,408.1842264,387.1333811
nuoB,277.3023158,245.1530517,455.0107905,457.1653011
nuoC,242.0202071,161.9042327,330.5585092,312.6394761
nuoE,328.6482833,211.5809337,466.4141001,421.9802201
nuoF,172.1851611,134.0718093,310.3104564,268.2667877
nuoG,134.1846573,103.0314405,220.2882265,213.7361131
nuoH,99.81618731,88.37672696,166.0135774,173.4041551
nuoI,144.4228098,123.1359671,191.8213816,175.2033897
nuoJ,136.0233852,92.06923069,187.6738923,184.2506466
nuoK,34.36575795,30.49902365,66.5646962,81.14899432
nuoL,74.72558414,77.31990456,132.020497,144.0901691
nuoM,75.501486,65.7294414,131.635882,120.7554139
nuoN,89.62525138,88.04792702,149.25046,158.7712422
nupC,89.53254786,79.07734238,64.9071001,64.56439201
nupG,12.42580508,16.86587872,13.86783417,14.07658932
nusA,427.3071948,334.270312,413.8964819,353.1874199
nusB,409.8500182,454.2944905,338.8958115,366.0318022
nusG,332.5524359,365.3869779,417.4191636,422.9756942
obgE,104.5831974,114.9299751,114.2203492,105.7883249
ogrK,32.68866189,19.8575432,30.26023274,15.73943495
ogt,40.3597855,45.30002042,29.87394817,27.61111728
ompA,12207.37396,10270.96371,9414.185517,7050.380853
ompC,10772.41609,9847.338135,6621.640728,5143.345099
ompF,278.4880792,333.947258,302.2851911,297.1096569
ompR,117.0538883,107.2100483,164.0740518,154.7929707
ompT,3816.807781,2988.091913,2192.687742,1976.86973
ompW,34.62793803,23.81972905,11.27269335,12.22700393
ompX,5021.009565,5144.18604,4735.718774,3848.633477
oppA,109.4638622,77.27650543,536.359723,442.6947542
oppB,23.67193445,21.24821805,89.63002939,75.85006307
oppC,29.35408492,28.10694336,92.87359994,94.80022701
oppD,34.9789783,25.73255598,123.0377793,119.4303357
oppF,42.73920569,47.59882743,131.1636759,125.0729108
orn,163.8923295,143.3670976,149.3421281,121.6318165
osmB,1047.523029,831.5346214,1407.100822,1047.197072
osmC,782.6189831,781.4253523,1319.929059,1183.554501
osmE,1557.892185,1223.501437,2001.611355,1712.283378
osmY,194.9182834,133.657486,2060.65281,1570.650161
otsA,242.0525031,170.1373399,384.2744878,348.8057599
otsB,199.8716344,147.9461341,298.741573,234.6728136
oxyR,216.57938,207.2549954,168.0758579,161.2074762
paaJ,5.936000791,9.014929437,13.49862967,15.62458667
paaK,6.933958583,9.101373966,14.03373112,10.49295663
paaX,41.06003415,34.29654543,57.41392533,47.36063833
paaY,40.193327,42.31067897,77.02968978,68.4332522
pabA,26.53977916,25.05958577,30.65213214,27.29843133
pabB,66.1791582,50.68812858,61.87814782,56.18354247
pabC,29.32624229,32.21334786,32.72588133,29.22094108
pal,1408.199887,1530.828276,1467.6969,1340.915432
panB,494.4454477,400.6915014,264.3910261,257.8337223
panC,564.8682392,513.6129076,454.0077248,406.4579761
panD,861.7568965,1028.702826,963.0803377,924.0081087
panE,96.69255355,94.17635824,80.24674419,72.56707903
panF,16.58378583,14.60083303,15.37884178,16.30093821
parC,104.0014858,87.83270892,93.17352624,83.71930167
parE,94.02758665,88.44631563,87.13917016,80.11896206
pbpC,13.36492573,12.6910563,10.58843648,11.92195851
pbpG,58.59306481,73.99488866,51.10988422,59.35774471
pck,105.8605095,93.78192768,111.8434544,114.2607335
pcm,135.4539093,110.1072267,106.3829422,107.0181166
pcnB,175.5022754,199.8644678,201.3612669,183.4421011
pdhR,92.30322513,88.1129809,1026.533895,1099.414962
pdxA,104.8513594,124.0946014,111.468491,117.2190443
pdxB,163.9882512,156.8169572,154.3282284,144.3044553
pdxH,251.1083572,257.3206639,183.7541669,152.8474016
pdxJ,232.0480905,225.0148555,158.6289713,139.3843075
pdxK,119.1608456,98.89441078,80.31794015,80.91399658
pdxY,94.15531558,84.30837134,48.18841561,51.86362419
pepA,256.5328827,217.5120028,347.1090422,310.1938666
pepB,110.4943427,85.9430294,471.4651235,366.5278011
pepD,682.493523,513.0273918,495.2358612,424.7596344
pepE,149.024121,176.473123,14.82408188,14.98667937
pepN,110.7084903,87.1674331,158.2344472,134.289365
pepP,379.1434318,320.174805,302.0367712,269.8280416
pepQ,217.9110266,189.3622475,221.7216916,201.5025798
pepT,265.995903,225.0602482,129.6232952,124.7302116
perR,21.11101196,22.49799672,18.37070738,13.10915354
pfkA,1158.332131,1183.727636,347.970134,338.1314415
pfkB,317.703118,284.6594832,322.8295741,257.9642616
pflA,235.8167528,216.413053,124.8174676,122.4957103
pflB,10329.44339,9133.579413,1196.818743,1139.718476
pflC,12.58660546,11.13174563,15.24237424,12.81000201
pflD,7.221688121,6.150394418,6.206456521,5.099905685
pfs,279.3139662,269.0782329,258.4514112,271.5469095
pgi,1100.643455,963.6549799,529.3734683,492.180716
pgk,2116.502779,1677.968798,969.220945,833.7005614
pgm,309.1406468,276.6034154,261.002625,249.5405405
pgpA,126.0222638,142.446307,112.1430993,123.0890531
pgpB,46.36429281,53.29414167,54.42456351,54.97074811
pgsA,109.6523544,108.9180819,107.3271286,105.898588
pheA,146.3042225,116.1178818,226.4587971,188.0326983
pheL,47.45427905,79.27503574,249.1124323,258.5202191
pheM,180.7782059,181.2000817,156.8708007,132.7708779
pheP,25.04900631,26.44968513,32.64218342,28.36984571
pheS,428.2459329,338.0928353,392.3722118,344.2265609
pheT,458.2591255,350.3353338,480.0960794,404.7407561
pheU,68.5054254,64.37371323,87.19724959,63.49619415
pheV,12.84476726,14.30526961,7.58236953,6.047256586
phnA,331.2114987,302.5394221,392.7486884,331.6992229
phnB,41.77442326,31.83244678,62.29838749,61.58940154
phnL,13.37918,8.780620698,13.53915029,14.50986382
phnN,1.166311006,5.845163925,8.778155406,11.11914921
phnO,37.40238743,28.74208192,39.07970686,31.69596556
phnP,14.57658261,16.4727347,24.6751683,23.00985115
phoA,39.0664767,33.01526912,34.79536526,24.34277016
phoB,25.46614727,21.27131394,40.92281758,36.96714244
phoE,3.69773603,3.603410715,17.59885201,16.97354974
phoH,2.444325038,4.083382123,155.9689852,158.159892
phoP,227.5868485,194.1429447,206.4503204,180.2118458
phoQ,85.30355589,81.85629974,73.95534962,65.5885201
phoR,14.81376965,18.45556388,15.45141815,13.47567671
phoU,64.99051204,53.16200744,66.87315716,66.46984512
php,5.923108453,4.32901219,5.736377403,4.44428641
phr,20.86784364,22.60212435,25.17838282,24.45324756
pioO,10.84669235,7.765717787,12.69144233,9.301256559
pitA,191.3356531,208.3800939,71.74438049,68.93872508
pldA,56.10358114,56.85933598,50.00877743,48.07221443
pldB,82.38396832,96.71089404,88.15709012,93.44577919
plsB,158.8073893,135.9000613,150.4243269,164.8575948
plsC,87.30264578,82.49759817,79.06007254,65.07765828
plsX,256.7354353,277.1295367,302.7921218,301.2448491
pmbA,131.3147234,124.1481713,122.6629004,116.5113708
pmrD,53.62409703,50.89889935,41.00727191,37.00830435
pncA,47.13749481,36.40936221,50.04127679,49.39534819
pncB,513.121581,506.5468618,540.5731547,489.1994318
pnp,465.0058178,455.5887768,529.5451228,453.1301234
pntA,655.4713501,500.3391688,391.9733874,364.8550921
pntB,489.8581795,389.0127024,290.6192866,263.5454501
pnuC,289.697075,356.3601606,185.6838049,232.0298756
polA,123.9955574,96.93911797,112.8431794,86.32800522
polB,32.6507576,35.59287319,36.99628942,33.41417797
potA,89.00583964,80.79898102,96.93029122,90.54397196
potB,22.40077769,29.54349158,34.6243227,26.92051664
potC,60.16844438,54.70191145,67.95519862,50.00586767
potD,232.4735209,185.3536652,263.3624167,209.1646132
potE,6.409409118,5.765457145,10.15003558,11.14161213
potF,29.23636753,17.09434733,88.53591591,89.60589004
potG,13.77357759,11.0254018,31.3792418,32.0173973
potH,3.410909545,4.558492621,8.456646939,9.875917989
potI,2.692441365,3.855320887,13.45288022,13.8529353
poxA,35.93382743,39.46382147,24.89467133,26.55104272
poxB,178.8852404,137.2440409,270.5304759,277.9205147
ppa,1649.064922,1569.376979,1394.25639,1295.251752
ppc,1407.493303,1036.161101,547.8490714,498.930592
ppdB,7.500372373,5.78298133,9.706508512,8.963664018
ppdC,13.05620376,20.13334241,17.34115994,9.929446
pphA,19.81131024,22.3397361,34.64577371,37.07511344
pphB,8.41980685,4.9643858,6.797588513,9.44366097
ppiA,194.7861507,220.0964343,215.4689757,195.3063357
ppiB,1475.15016,1355.156975,1381.86004,1274.786122
ppiC,110.7747304,119.5149475,104.2172493,114.8978751
ppiD,292.5478082,262.2174259,238.261381,235.0741783
ppk,152.0740902,128.8650799,123.2254268,114.3975941
pppA,36.95909987,27.51556796,30.76944277,28.65354417
pps,90.54868018,75.86182487,475.3721796,399.9933593
ppx,128.7253373,103.6436265,103.5175378,96.71688841
pqiA,32.17679072,27.31006016,34.92485359,34.45103752
pqiB,41.44348633,47.70166684,41.17397616,42.71036187
pqqL,4.887994409,5.443779278,7.728810143,4.438115349
prc,241.0728989,233.9948346,242.4285957,219.5900825
prfA,138.8136251,118.9596104,117.4602157,120.9451317
prfB,734.2983723,566.3533035,528.8064559,444.3275426
prfC,145.1000921,125.1306224,146.3301944,116.1986058
prfH,14.93855833,14.10539558,11.21464236,6.880112284
priA,37.29012924,34.85567738,32.69142588,32.39503528
priB,1575.352937,1404.732062,1704.540741,1532.701179
priC,48.07056839,79.27503574,55.38863499,60.93069136
prkB,106.2227803,81.22762282,97.53367518,82.93777654
prlC,113.72303,104.3031307,169.0278294,159.0461042
prmA,63.08790451,56.70206638,55.69860792,54.45273448
prmB,223.5604437,172.4605279,203.9763053,191.6196074
prmC,53.45312419,46.92951756,50.95825086,46.28979142
proA,277.1355846,264.8642342,221.267329,203.0412211
proB,273.2305384,252.596853,188.8243528,193.3697935
proC,169.9315136,157.0400708,204.8924744,198.0215231
proK,29.58188824,42.35846065,31.80656309,44.7654059
proL,21.12992017,42.35846065,22.45169159,50.73412668
proM,46.48582438,127.075382,153.4198926,113.4056949
proP,290.1111328,269.4492233,518.4615429,504.0828933
proQ,890.5460289,909.8888222,947.4490727,828.4481984
proS,272.7763295,298.5216005,276.396998,285.9413088
proV,198.8109446,86.75914136,230.4082299,129.3198029
proW,91.35664828,53.08396759,122.8272668,93.42869471
proX,171.7119877,67.33416933,188.169519,87.93795076
proY,81.94226102,71.60963927,64.5881026,57.69980629
prpR,2.665538764,4.110398828,11.25649818,10.85991258
prsA,722.8839905,880.7700173,644.6453791,645.7551463
psd,311.6325234,291.7153018,223.1595424,225.2899513
psiF,68.93225048,76.20564183,92.90174256,84.47320415
pspA,500.0179256,554.9760349,502.1818074,599.3925026
pspB,271.8904217,217.440098,224.1011439,272.690957
pspC,89.48521192,111.7400504,118.4534618,160.8570252
pspD,145.1111545,134.6757364,136.9266642,181.1452986
pspE,211.7687555,277.8401253,203.0630773,213.017013
pspF,28.94669432,17.23068261,27.98809203,18.56223341
pssA,171.3393438,190.4204398,198.4612532,178.1086531
pstA,22.6429268,24.40405141,43.81775613,38.17033787
pstB,67.68672361,67.42328621,86.17842991,79.8644145
pstC,32.20111793,20.95125944,52.5237056,44.52292662
pstS,57.51560211,46.99713934,107.1146266,91.38851164
pta,1044.61991,895.6099142,357.3081175,325.3565005
pth,120.1479768,113.366205,107.8640671,83.27640865
ptr,32.32607171,29.9177705,39.09552666,36.98685492
ptrB,40.57641827,35.87075853,51.3768998,40.47348731
ptsG,813.5019266,699.0229093,197.3108099,255.2751954
ptsH,5403.166284,5280.086101,1837.666606,1642.416138
ptsI,2124.897162,1928.082119,622.5309678,580.3406564
ptsN,424.6083227,346.9318637,410.8195621,391.4000787
ptsP,104.2672696,96.04330097,97.71032136,92.55236048
purA,1446.142147,1533.295841,852.6342432,838.5156707
purB,199.6076208,159.392632,246.2030229,222.7560555
purC,1183.565548,1215.867775,746.1518878,630.8118635
purD,182.1235321,152.545185,132.562155,118.6387362
purE,432.5916127,451.9343214,332.4794702,329.8244886
purF,242.8715897,224.530536,171.8720377,160.0092938
purH,216.1152288,148.0370479,137.0882873,104.7810811
purK,367.4469376,345.6035266,259.3979733,258.8429659
purL,339.2939105,323.6714422,269.0473554,258.5793229
purM,310.9803126,342.4995764,291.4610253,284.2560148
purN,274.9865667,276.4789979,197.7230414,193.833974
purR,359.3363286,369.8177106,437.671219,389.9360636
purT,97.15103585,96.36340222,75.63719087,70.16664131
purU,486.3641412,442.3603418,437.1510366,369.9084616
putA,6.322447474,6.309768174,122.7260942,105.2433224
putP,14.44788047,20.17336894,35.61050554,27.71559082
puuA,3.439754446,2.681607974,197.9751875,222.0225325
puuB,5.080417965,2.121780816,54.88191279,45.74388472
puuC,5.904449467,2.922581963,83.5538395,70.42127831
puuD,10.63401211,14.21177111,261.7652017,287.7703644
puuE,5.14061249,3.005688559,39.14562974,33.94297417
puuP,4.460760925,5.490911566,23.49112176,33.32535772
puuR,30.90724165,31.1742076,233.6538424,223.2066248
pykA,1968.86634,1719.705557,442.078942,415.4796344
pykF,1192.214996,1150.678226,343.2886949,337.2939746
pyrB,807.2442194,832.2426829,450.0492752,334.8732942
pyrC,364.5607488,401.340009,282.0757337,266.6684208
pyrD,228.5208181,217.2250237,81.65109503,65.23380844
pyrE,10.13709566,12.70094031,10.99561687,12.88574301
pyrF,72.31128236,69.9756413,87.06368482,77.84408885
pyrG,579.6822031,531.9848552,354.4456868,316.3549554
pyrH,324.0561393,279.2877292,260.9442186,196.2443046
pyrI,602.9070555,803.6341285,434.6896956,346.1858056
pyrL,12.05188039,32.21334786,25.6115593,35.7460056
qor,172.2904487,129.8232293,132.4988253,129.1433434
qseB,8.381535001,12.35455102,8.294652728,8.008033722
qseC,8.195278668,8.053336964,8.964045755,7.659858343
queA,53.17006056,56.3395212,63.89438376,43.12693353
racR,209.4298461,231.3435005,130.7760044,128.6278099
radA,67.29184411,55.02822437,64.896969,60.31515354
rarD,4.017293465,4.880810281,21.98972263,19.60098431
rbbA,72.66808145,48.67765352,67.18821889,69.03951269
rbfA,212.8865738,228.5284612,240.4667391,224.0794381
rbn,51.06518394,46.70105198,46.70149022,47.11734169
rbsA,84.69927097,89.51717183,34.62917505,57.37264416
rbsB,358.9999523,231.2283871,163.9527849,172.5402435
rbsC,77.13952016,66.96524758,34.89773802,42.8190839
rbsD,380.4089961,311.9229978,148.1811645,223.2301574
rbsK,112.6656432,97.61423755,49.88057719,51.64227076
rbsR,24.24940285,24.08701992,18.86047607,20.59599373
rcsA,13.55836544,13.93846782,13.15978558,7.733510827
rcsB,574.82471,539.425128,639.3300244,597.6101463
rcsD,138.2922841,131.5785105,168.4800808,152.9392592
